Time_sec,Local_Field_Potential_mV
13.122,-0.075411
13.123,-0.067686
13.124,-0.025561
13.125,-0.013794
13.126,0.013422
13.127,0.046412
13.128,0.070524
13.129,0.10388
13.13,0.11696
13.131,0.12354
13.132,0.1054
13.133,0.099393
13.134,0.11366
13.135,0.097829
13.136,0.10207
13.137,0.11376
13.138,0.094257
13.139,0.076722
13.14,0.08084
13.141,0.092061
13.142,0.079767
13.143,0.074023
13.144,0.099246
13.145,0.10157
13.146,0.10184
13.147,0.067514
13.148,0.019
13.149,0.0090592
13.15,-0.022475
13.151,-0.023271
13.152,-0.035094
13.153,-0.033241
13.154,-0.0060752
13.155,0.0052165
13.156,0.044326
13.157,0.06405
13.158,0.058877
13.159,0.035121
13.16,0.036557
13.161,0.071662
13.162,0.10929
13.163,0.10504
13.164,0.083072
13.165,0.077239
13.166,0.041217
13.167,0.033174
13.168,0.026991
13.169,-0.021476
13.17,-0.049358
13.171,-0.038196
13.172,-0.029122
13.173,-0.0082763
13.174,0.023499
13.175,0.018294
13.176,0.014764
13.177,0.026207
13.178,0.045395
13.179,0.044787
13.18,0.048623
13.181,0.05593
13.182,0.041382
13.183,0.038918
13.184,0.04836
13.185,0.065342
13.186,0.099523
13.187,0.093949
13.188,0.06427
13.189,0.080555
13.19,0.046583
13.191,0.014212
13.192,0.011644
13.193,-0.0113
13.194,-0.010721
13.195,-0.027766
13.196,-0.044004
13.197,-0.045573
13.198,-0.062601
13.199,-0.061121
13.2,-0.061755
13.201,-0.071573
13.202,-0.076607
13.203,-0.093601
13.204,-0.090604
13.205,-0.086183
13.206,-0.10789
13.207,-0.072201
13.208,-0.024417
13.209,-0.061062
13.21,-0.063156
13.211,-0.0039937
13.212,0.020125
13.213,0.023
13.214,0.015526
13.215,0.011432
13.216,0.0234
13.217,0.0022474
13.218,-0.030852
13.219,-0.031196
13.22,-0.038071
13.221,-0.064473
13.222,-0.068102
13.223,-0.055921
13.224,-0.050385
13.225,-0.052836
13.226,-0.052456
13.227,-0.028856
13.228,-0.020608
13.229,0.0049972
13.23,0.036081
13.231,0.021487
13.232,0.015043
13.233,-0.0047504
13.234,-0.03322
13.235,-0.048838
13.236,-0.095085
13.237,-0.096238
13.238,-0.046173
13.239,-0.022682
13.24,-0.0036405
13.241,0.0074858
13.242,-0.015363
13.243,-0.015752
13.244,-0.011797
13.245,-0.020248
13.246,0.006683
13.247,0.033578
13.248,0.051703
13.249,0.05875
13.25,0.029549
13.251,-0.0050927
13.252,-0.0056053
13.253,-0.0061088
13.254,-0.0038164
13.255,0.015852
13.256,0.034042
13.257,0.069526
13.258,0.088151
13.259,0.11554
13.26,0.13682
13.261,0.14208
13.262,0.15621
13.263,0.14845
13.264,0.15801
13.265,0.17447
13.266,0.17839
13.267,0.17034
13.268,0.1861
13.269,0.18357
13.27,0.1506
13.271,0.14421
13.272,0.1465
13.273,0.1573
13.274,0.12753
13.275,0.10021
13.276,0.11915
13.277,0.13007
13.278,0.13026
13.279,0.10493
13.28,0.11362
13.281,0.14206
13.282,0.17105
13.283,0.18885
13.284,0.15755
13.285,0.14321
13.286,0.12262
13.287,0.11997
13.288,0.08746
13.289,0.045208
13.29,0.051132
13.291,0.015805
13.292,0.0042772
13.293,0.012883
13.294,0.048153
13.295,0.09459
13.296,0.11012
13.297,0.13426
13.298,0.12829
13.299,0.12051
13.3,0.11858
13.301,0.12912
13.302,0.15149
13.303,0.1147
13.304,0.087349
13.305,0.063754
13.306,0.032591
13.307,0.057385
13.308,0.062824
13.309,0.042097
13.31,0.035218
13.311,0.044932
13.312,0.073787
13.313,0.086683
13.314,0.086975
13.315,0.098826
13.316,0.11284
13.317,0.11496
13.318,0.066404
13.319,-0.014297
13.32,-0.037601
13.321,-0.073637
13.322,-0.098498
13.323,-0.070497
13.324,-0.068374
13.325,-0.058437
13.326,-0.044929
13.327,-0.026401
13.328,0.027882
13.329,0.025438
13.33,-0.0080468
13.331,-0.0048234
13.332,-0.016344
13.333,-0.02685
13.334,-0.034721
13.335,-0.067146
13.336,-0.096419
13.337,-0.054935
13.338,-0.027505
13.339,-0.035007
13.34,-0.00078735
13.341,-0.037381
13.342,-0.029029
13.343,0.0067322
13.344,-0.016624
13.345,-0.0066745
13.346,-0.0098192
13.347,-0.026345
13.348,-0.028309
13.349,-0.011506
13.35,-0.0040557
13.351,-0.0047557
13.352,-0.031145
13.353,-0.061471
13.354,-0.073862
13.355,-0.12379
13.356,-0.11909
13.357,-0.089934
13.358,-0.11184
13.359,-0.062886
13.36,-0.0073429
13.361,0.0052845
13.362,0.053294
13.363,0.05577
13.364,0.059378
13.365,0.089822
13.366,0.0909
13.367,0.11667
13.368,0.13536
13.369,0.12085
13.37,0.11436
13.371,0.12593
13.372,0.11413
13.373,0.10683
13.374,0.10323
13.375,0.071957
13.376,0.082558
13.377,0.097678
13.378,0.10526
13.379,0.10644
13.38,0.067855
13.381,0.039016
13.382,0.021611
13.383,0.0047819
13.384,0.0025809
13.385,-0.01049
13.386,-0.04356
13.387,-0.054677
13.388,-0.053031
13.389,-0.05618
13.39,-0.042478
13.391,-0.05
13.392,-0.055536
13.393,-0.028182
13.394,0.015886
13.395,0.058793
13.396,0.071146
13.397,0.080718
13.398,0.084801
13.399,0.07142
13.4,0.052349
13.401,0.057059
13.402,0.056586
13.403,0.041097
13.404,0.060132
13.405,0.072364
13.406,0.089041
13.407,0.12103
13.408,0.15112
13.409,0.16462
13.41,0.16982
13.411,0.17717
13.412,0.1479
13.413,0.13092
13.414,0.13905
13.415,0.13221
13.416,0.12967
13.417,0.12405
13.418,0.075265
13.419,0.018692
13.42,-0.017245
13.421,-0.024989
13.422,-0.010589
13.423,-0.0083112
13.424,0.025374
13.425,0.074911
13.426,0.093957
13.427,0.10263
13.428,0.076866
13.429,0.060773
13.43,0.058508
13.431,0.058554
13.432,0.081073
13.433,0.095895
13.434,0.11912
13.435,0.11493
13.436,0.093851
13.437,0.066602
13.438,0.046571
13.439,0.069433
13.44,0.075157
13.441,0.075296
13.442,0.037189
13.443,-0.0097445
13.444,-0.0096584
13.445,0.0054445
13.446,0.024579
13.447,0.019442
13.448,0.039048
13.449,0.061429
13.45,0.074471
13.451,0.11295
13.452,0.090906
13.453,0.061782
13.454,0.097046
13.455,0.13003
13.456,0.14697
13.457,0.13678
13.458,0.14277
13.459,0.14778
13.46,0.12371
13.461,0.16419
13.462,0.19616
13.463,0.2016
13.464,0.19884
13.465,0.15427
13.466,0.11285
13.467,0.075062
13.468,0.070655
13.469,0.050466
13.47,0.023323
13.471,0.0027234
13.472,-0.038857
13.473,-0.05212
13.474,-0.053615
13.475,-0.063082
13.476,-0.052262
13.477,-0.039278
13.478,-0.068154
13.479,-0.065957
13.48,-0.043381
13.481,-0.09451
13.482,-0.14234
13.483,-0.165
13.484,-0.18499
13.485,-0.15652
13.486,-0.16505
13.487,-0.17491
13.488,-0.11067
13.489,-0.076064
13.49,-0.075634
13.491,-0.11621
13.492,-0.13187
13.493,-0.084761
13.494,-0.052036
13.495,-0.03076
13.496,-0.036254
13.497,-0.045452
13.498,-0.048225
13.499,-0.064936
13.5,-0.09669
13.501,-0.10612
13.502,-0.12131
13.503,-0.16303
13.504,-0.14924
13.505,-0.14476
13.506,-0.1487
13.507,-0.12088
13.508,-0.12179
13.509,-0.15268
13.51,-0.12379
13.511,-0.1066
13.512,-0.14645
13.513,-0.11939
13.514,-0.10968
13.515,-0.13555
13.516,-0.13
13.517,-0.12685
13.518,-0.14609
13.519,-0.18034
13.52,-0.2358
13.521,-0.23705
13.522,-0.20538
13.523,-0.23342
13.524,-0.24438
13.525,-0.26133
13.526,-0.261
13.527,-0.21049
13.528,-0.20962
13.529,-0.2321
13.53,-0.21788
13.531,-0.19825
13.532,-0.19331
13.533,-0.18876
13.534,-0.18204
13.535,-0.16299
13.536,-0.1388
13.537,-0.12522
13.538,-0.11666
13.539,-0.054934
13.54,-0.015157
13.541,-0.033893
13.542,-0.01431
13.543,-0.012072
13.544,0.0124
13.545,0.036185
13.546,0.033753
13.547,0.024081
13.548,-0.018485
13.549,0.018292
13.55,0.029029
13.551,-0.0090672
13.552,-0.013082
13.553,-0.026164
13.554,-0.018253
13.555,-0.021199
13.556,-0.047744
13.557,-0.026709
13.558,-0.0085319
13.559,-0.027244
13.56,0.0023858
13.561,0.052641
13.562,0.051045
13.563,0.039747
13.564,0.033298
13.565,0.037996
13.566,0.076339
13.567,0.071348
13.568,0.044088
13.569,0.044405
13.57,0.030706
13.571,-0.0098286
13.572,-0.032035
13.573,-0.018287
13.574,-0.01009
13.575,-0.029478
13.576,-0.011435
13.577,0.035379
13.578,0.052758
13.579,0.086976
13.58,0.10937
13.581,0.11668
13.582,0.1041
13.583,0.089151
13.584,0.10746
13.585,0.097491
13.586,0.074378
13.587,0.054268
13.588,0.031148
13.589,0.02264
13.59,0.012223
13.591,-0.0081125
13.592,-0.010443
13.593,0.018097
13.594,0.051556
13.595,0.094094
13.596,0.11659
13.597,0.094381
13.598,0.085216
13.599,0.10143
13.6,0.11656
13.601,0.12763
13.602,0.12529
13.603,0.10507
13.604,0.10433
13.605,0.13346
13.606,0.17272
13.607,0.1824
13.608,0.15043
13.609,0.13004
13.61,0.12343
13.611,0.12253
13.612,0.14384
13.613,0.10932
13.614,0.050629
13.615,0.047756
13.616,0.021327
13.617,-0.0043976
13.618,-0.0034141
13.619,-0.0060429
13.62,-0.0065935
13.621,-0.01684
13.622,-0.0067053
13.623,-0.016996
13.624,0.0091746
13.625,0.032295
13.626,0.011016
13.627,0.029443
13.628,0.0009027
13.629,-0.02998
13.63,-0.028988
13.631,-0.056094
13.632,-0.062505
13.633,-0.047215
13.634,-0.051964
13.635,-0.067386
13.636,-0.090534
13.637,-0.13305
13.638,-0.11754
13.639,-0.074451
13.64,-0.085711
13.641,-0.1025
13.642,-0.1312
13.643,-0.13098
13.644,-0.10778
13.645,-0.098373
13.646,-0.11205
13.647,-0.16328
13.648,-0.13804
13.649,-0.10331
13.65,-0.10818
13.651,-0.084798
13.652,-0.090628
13.653,-0.11351
13.654,-0.11064
13.655,-0.098698
13.656,-0.11381
13.657,-0.15546
13.658,-0.15408
13.659,-0.1169
13.66,-0.11207
13.661,-0.098741
13.662,-0.09001
13.663,-0.10533
13.664,-0.11136
13.665,-0.11586
13.666,-0.1336
13.667,-0.17097
13.668,-0.19696
13.669,-0.24263
13.67,-0.28653
13.671,-0.27924
13.672,-0.23894
13.673,-0.18307
13.674,-0.1696
13.675,-0.15405
13.676,-0.12096
13.677,-0.089479
13.678,-0.048707
13.679,-0.041735
13.68,-0.049729
13.681,-0.042975
13.682,-0.040579
13.683,-0.062477
13.684,-0.060072
13.685,-0.090359
13.686,-0.1356
13.687,-0.13006
13.688,-0.15101
13.689,-0.1451
13.69,-0.11071
13.691,-0.10878
13.692,-0.086734
13.693,-0.082903
13.694,-0.076234
13.695,-0.011938
13.696,0.00019407
13.697,-0.019103
13.698,-0.026953
13.699,-0.043402
13.7,-0.014536
13.701,0.015575
13.702,0.017581
13.703,0.012849
13.704,0.010562
13.705,0.010296
13.706,-0.0038456
13.707,-0.010921
13.708,0.0017813
13.709,0.041629
13.71,0.071661
13.711,0.08434
13.712,0.11806
13.713,0.11116
13.714,0.083673
13.715,0.094831
13.716,0.1002
13.717,0.094694
13.718,0.08753
13.719,0.075431
13.72,0.06728
13.721,0.050167
13.722,0.038634
13.723,0.063559
13.724,0.081156
13.725,0.066613
13.726,0.079707
13.727,0.09646
13.728,0.10243
13.729,0.12584
13.73,0.12813
13.731,0.1273
13.732,0.15268
13.733,0.161
13.734,0.15113
13.735,0.14599
13.736,0.12191
13.737,0.12213
13.738,0.12759
13.739,0.1149
13.74,0.11432
13.741,0.10858
13.742,0.11586
13.743,0.1281
13.744,0.13861
13.745,0.1336
13.746,0.13203
13.747,0.14474
13.748,0.15805
13.749,0.16963
13.75,0.17727
13.751,0.19971
13.752,0.17511
13.753,0.14195
13.754,0.11523
13.755,0.080614
13.756,0.07805
13.757,0.053258
13.758,0.048574
13.759,0.036409
13.76,0.031743
13.761,0.05939
13.762,0.051062
13.763,0.085968
13.764,0.11874
13.765,0.075417
13.766,0.036299
13.767,0.06918
13.768,0.078862
13.769,0.035168
13.77,0.022822
13.771,0.0087116
13.772,0.023543
13.773,0.030233
13.774,0.031442
13.775,0.085102
13.776,0.095597
13.777,0.090928
13.778,0.10407
13.779,0.097998
13.78,0.084463
13.781,0.07297
13.782,0.066191
13.783,0.051101
13.784,0.039494
13.785,0.018054
13.786,-0.011384
13.787,-0.031733
13.788,-0.064727
13.789,-0.071649
13.79,-0.078425
13.791,-0.099428
13.792,-0.10493
13.793,-0.10426
13.794,-0.087153
13.795,-0.074827
13.796,-0.054646
13.797,-0.039441
13.798,-0.0304
13.799,0.009371
13.8,0.036775
13.801,0.068072
13.802,0.095866
13.803,0.078716
13.804,0.053026
13.805,0.059013
13.806,0.049456
13.807,0.024234
13.808,0.036122
13.809,0.030359
13.81,0.027689
13.811,0.020891
13.812,-0.0076124
13.813,-0.035282
13.814,-0.074962
13.815,-0.11225
13.816,-0.17589
13.817,-0.21938
13.818,-0.23615
13.819,-0.29585
13.82,-0.3363
13.821,-0.37578
13.822,-0.40897
13.823,-0.37302
13.824,-0.31762
13.825,-0.27057
13.826,-0.24061
13.827,-0.21035
13.828,-0.17576
13.829,-0.13285
13.83,-0.099414
13.831,-0.080233
13.832,-0.048972
13.833,-0.021217
13.834,0.006421
13.835,-0.0028222
13.836,-0.038243
13.837,-0.062845
13.838,-0.054939
13.839,-0.043004
13.84,-0.048308
13.841,-0.039065
13.842,-0.101
13.843,-0.11541
13.844,-0.068501
13.845,-0.059712
13.846,-0.026773
13.847,-0.032979
13.848,-0.050086
13.849,-0.054775
13.85,-0.092001
13.851,-0.11129
13.852,-0.12626
13.853,-0.1643
13.854,-0.15634
13.855,-0.12688
13.856,-0.10176
13.857,-0.066028
13.858,-0.049048
13.859,-0.01615
13.86,0.0055641
13.861,0.0070172
13.862,0.020951
13.863,0.0049449
13.864,-0.0089802
13.865,-0.038364
13.866,-0.045492
13.867,0.017234
13.868,0.028858
13.869,-0.014053
13.87,-0.051812
13.871,-0.084523
13.872,-0.11061
13.873,-0.10932
13.874,-0.11068
13.875,-0.16556
13.876,-0.2111
13.877,-0.19009
13.878,-0.1701
13.879,-0.18349
13.88,-0.16828
13.881,-0.11011
13.882,-0.073665
13.883,-0.09103
13.884,-0.0917
13.885,-0.081943
13.886,-0.098762
13.887,-0.10579
13.888,-0.09486
13.889,-0.10216
13.89,-0.096418
13.891,-0.10027
13.892,-0.1038
13.893,-0.065888
13.894,-0.050813
13.895,-0.038519
13.896,-0.036228
13.897,-0.03722
13.898,-0.036642
13.899,-0.04895
13.9,-0.034844
13.901,-0.02851
13.902,-0.052228
13.903,-0.050585
13.904,-0.043055
13.905,-0.064183
13.906,-0.082464
13.907,-0.077034
13.908,-0.081764
13.909,-0.055418
13.91,0.011228
13.911,0.03116
13.912,0.022229
13.913,-0.0089185
13.914,-0.011901
13.915,0.029693
13.916,0.044904
13.917,0.027513
13.918,0.021693
13.919,0.04704
13.92,0.035028
13.921,-0.024562
13.922,-0.054527
13.923,-0.051654
13.924,-0.049981
13.925,-0.056061
13.926,-0.075177
13.927,-0.10324
13.928,-0.096037
13.929,-0.068273
13.93,-0.10334
13.931,-0.14397
13.932,-0.12202
13.933,-0.076428
13.934,-0.045302
13.935,-0.051358
13.936,-0.071188
13.937,-0.069245
13.938,-0.038235
13.939,-0.030388
13.94,-0.036166
13.941,-0.023783
13.942,-0.019407
13.943,-0.029373
13.944,-0.014978
13.945,-0.00069381
13.946,0.0089588
13.947,0.04238
13.948,0.071348
13.949,0.066397
13.95,0.026864
13.951,0.039277
13.952,0.072367
13.953,0.071507
13.954,0.056787
13.955,0.046928
13.956,0.040161
13.957,-0.0079122
13.958,-0.063254
13.959,-0.11563
13.96,-0.12723
13.961,-0.063842
13.962,-0.017045
13.963,-0.011867
13.964,0.019245
13.965,0.052628
13.966,0.028867
13.967,0.021644
13.968,0.048213
13.969,0.021238
13.97,-0.0021279
13.971,-0.0010925
13.972,-0.011615
13.973,0.00030633
13.974,-0.00086624
13.975,-0.027287
13.976,-0.020858
13.977,0.038638
13.978,0.07773
13.979,0.084675
13.98,0.087307
13.981,0.095841
13.982,0.1157
13.983,0.13197
13.984,0.13275
13.985,0.10196
13.986,0.088548
13.987,0.086935
13.988,0.073304
13.989,0.040172
13.99,0.010416
13.991,0.032446
13.992,0.038079
13.993,0.039888
13.994,0.06152
13.995,0.072267
13.996,0.068379
13.997,0.042392
13.998,0.036996
13.999,0.05234
14,0.086706
14.001,0.12024
14.002,0.10317
14.003,0.10865
14.004,0.12027
14.005,0.12923
14.006,0.14539
14.007,0.14032
14.008,0.13909
14.009,0.12419
14.01,0.14339
14.011,0.17811
14.012,0.19335
14.013,0.19756
14.014,0.181
14.015,0.18303
14.016,0.19184
14.017,0.1802
14.018,0.1383
14.019,0.089358
14.02,0.068868
14.021,0.047314
14.022,0.016393
14.023,-0.015125
14.024,-0.035225
14.025,-0.05149
14.026,-0.048552
14.027,-0.0036052
14.028,0.038082
14.029,0.05872
14.03,0.077479
14.031,0.094905
14.032,0.068743
14.033,0.063859
14.034,0.098069
14.035,0.088608
14.036,0.088003
14.037,0.097925
14.038,0.10843
14.039,0.14567
14.04,0.17088
14.041,0.15925
14.042,0.13843
14.043,0.14451
14.044,0.15216
14.045,0.15043
14.046,0.11666
14.047,0.092827
14.048,0.099598
14.049,0.086454
14.05,0.072514
14.051,0.064842
14.052,0.066773
14.053,0.069799
14.054,0.058998
14.055,0.057757
14.056,0.061848
14.057,0.058679
14.058,0.078107
14.059,0.10625
14.06,0.11979
14.061,0.11514
14.062,0.098966
14.063,0.065808
14.064,0.042524
14.065,0.06405
14.066,0.080363
14.067,0.084218
14.068,0.084889
14.069,0.082298
14.07,0.06121
14.071,0.065623
14.072,0.07211
14.073,0.055545
14.074,0.091324
14.075,0.089765
14.076,0.073737
14.077,0.080419
14.078,0.041289
14.079,0.05534
14.08,0.087744
14.081,0.075505
14.082,0.11017
14.083,0.12478
14.084,0.12381
14.085,0.14004
14.086,0.1264
14.087,0.15534
14.088,0.17635
14.089,0.17199
14.09,0.18307
14.091,0.19302
14.092,0.20144
14.093,0.21689
14.094,0.26943
14.095,0.28008
14.096,0.2739
14.097,0.27728
14.098,0.2574
14.099,0.22726
14.1,0.20093
14.101,0.21644
14.102,0.22505
14.103,0.22001
14.104,0.1952
14.105,0.14959
14.106,0.13045
14.107,0.060669
14.108,-0.016531
14.109,-0.007724
14.11,0.0034404
14.111,0.015484
14.112,0.042319
14.113,0.036515
14.114,0.014225
14.115,-0.037922
14.116,-0.089179
14.117,-0.10215
14.118,-0.091055
14.119,-0.079754
14.12,-0.13589
14.121,-0.18625
14.122,-0.19172
14.123,-0.20309
14.124,-0.20113
14.125,-0.19122
14.126,-0.18907
14.127,-0.17108
14.128,-0.12286
14.129,-0.086668
14.13,-0.076768
14.131,-0.078578
14.132,-0.049002
14.133,0.0090391
14.134,0.04785
14.135,0.055844
14.136,0.047285
14.137,0.043586
14.138,0.032467
14.139,0.025731
14.14,0.033145
14.141,0.050566
14.142,0.056187
14.143,0.048128
14.144,0.072285
14.145,0.048603
14.146,0.0062992
14.147,-0.011664
14.148,-0.068538
14.149,-0.064753
14.15,-0.066444
14.151,-0.13367
14.152,-0.17333
14.153,-0.21474
14.154,-0.23727
14.155,-0.22672
14.156,-0.21598
14.157,-0.18856
14.158,-0.14009
14.159,-0.12034
14.16,-0.11708
14.161,-0.08429
14.162,-0.061178
14.163,-0.038508
14.164,-0.0060728
14.165,0.0092255
14.166,0.027928
14.167,0.047779
14.168,0.038453
14.169,0.01014
14.17,-0.022251
14.171,-0.022585
14.172,-0.00032235
14.173,-0.047575
14.174,-0.074728
14.175,-0.066815
14.176,-0.07568
14.177,-0.066474
14.178,-0.064617
14.179,-0.04662
14.18,-0.025284
14.181,-0.018794
14.182,-0.038226
14.183,-0.057895
14.184,-0.052532
14.185,-0.055457
14.186,-0.060719
14.187,-0.058178
14.188,-0.050458
14.189,-0.042983
14.19,-0.013413
14.191,0.031439
14.192,0.054349
14.193,0.067944
14.194,0.084737
14.195,0.091985
14.196,0.077451
14.197,0.082432
14.198,0.085241
14.199,0.074713
14.2,0.074542
14.201,0.086302
14.202,0.093246
14.203,0.094609
14.204,0.10835
14.205,0.11055
14.206,0.12851
14.207,0.16013
14.208,0.17499
14.209,0.14138
14.21,0.15724
14.211,0.2166
14.212,0.20648
14.213,0.19562
14.214,0.17365
14.215,0.18484
14.216,0.17405
14.217,0.13875
14.218,0.15694
14.219,0.11178
14.22,0.093973
14.221,0.10522
14.222,0.095513
14.223,0.09874
14.224,0.10306
14.225,0.10519
14.226,0.1044
14.227,0.13749
14.228,0.16212
14.229,0.15895
14.23,0.16431
14.231,0.15222
14.232,0.12581
14.233,0.12504
14.234,0.13757
14.235,0.12538
14.236,0.10337
14.237,0.087299
14.238,0.060706
14.239,0.056252
14.24,0.060076
14.241,0.0386
14.242,0.043784
14.243,0.077094
14.244,0.084653
14.245,0.075362
14.246,0.084662
14.247,0.066968
14.248,0.04267
14.249,0.041466
14.25,0.02458
14.251,0.025994
14.252,-0.0074053
14.253,-0.061168
14.254,-0.071673
14.255,-0.070262
14.256,-0.041867
14.257,-0.043118
14.258,-0.052944
14.259,-0.027017
14.26,-0.010685
14.261,-0.017596
14.262,-0.052299
14.263,-0.080819
14.264,-0.12444
14.265,-0.15252
14.266,-0.15827
14.267,-0.15476
14.268,-0.13814
14.269,-0.15175
14.27,-0.15977
14.271,-0.16159
14.272,-0.13153
14.273,-0.11081
14.274,-0.13119
14.275,-0.11609
14.276,-0.1016
14.277,-0.07017
14.278,-0.026119
14.279,-0.05343
14.28,-0.081122
14.281,-0.079618
14.282,-0.097181
14.283,-0.12045
14.284,-0.1495
14.285,-0.17256
14.286,-0.18651
14.287,-0.21439
14.288,-0.22006
14.289,-0.19745
14.29,-0.17263
14.291,-0.16784
14.292,-0.17287
14.293,-0.18478
14.294,-0.1963
14.295,-0.19116
14.296,-0.18892
14.297,-0.20238
14.298,-0.21768
14.299,-0.22092
14.3,-0.23469
14.301,-0.214
14.302,-0.21641
14.303,-0.27648
14.304,-0.27968
14.305,-0.24121
14.306,-0.21346
14.307,-0.21079
14.308,-0.20474
14.309,-0.21411
14.31,-0.19517
14.311,-0.10935
14.312,-0.10734
14.313,-0.15526
14.314,-0.19165
14.315,-0.19941
14.316,-0.18971
14.317,-0.19783
14.318,-0.20068
14.319,-0.22246
14.32,-0.243
14.321,-0.27179
14.322,-0.30058
14.323,-0.28228
14.324,-0.28201
14.325,-0.27235
14.326,-0.26728
14.327,-0.269
14.328,-0.23372
14.329,-0.22065
14.33,-0.22579
14.331,-0.22217
14.332,-0.21604
14.333,-0.20375
14.334,-0.20825
14.335,-0.2726
14.336,-0.32743
14.337,-0.31921
14.338,-0.29483
14.339,-0.23773
14.34,-0.19254
14.341,-0.1858
14.342,-0.15829
14.343,-0.13927
14.344,-0.097971
14.345,-0.08917
14.346,-0.12365
14.347,-0.10557
14.348,-0.098498
14.349,-0.10155
14.35,-0.093316
14.351,-0.089608
14.352,-0.079109
14.353,-0.075189
14.354,-0.091586
14.355,-0.074474
14.356,-0.043262
14.357,-0.081315
14.358,-0.08481
14.359,-0.08114
14.36,-0.13721
14.361,-0.11151
14.362,-0.055303
14.363,-0.071406
14.364,-0.11072
14.365,-0.14886
14.366,-0.17823
14.367,-0.21527
14.368,-0.24473
14.369,-0.24201
14.37,-0.27522
14.371,-0.28919
14.372,-0.24026
14.373,-0.20863
14.374,-0.17644
14.375,-0.13212
14.376,-0.10955
14.377,-0.093804
14.378,-0.078611
14.379,-0.075807
14.38,-0.062984
14.381,-0.043258
14.382,-0.048588
14.383,-0.05783
14.384,-0.058726
14.385,-0.061757
14.386,-0.054552
14.387,-0.04402
14.388,-0.021713
14.389,0.0085902
14.39,0.02277
14.391,0.032973
14.392,0.06502
14.393,0.099298
14.394,0.10906
14.395,0.14688
14.396,0.19551
14.397,0.18586
14.398,0.16883
14.399,0.1708
14.4,0.16352
14.401,0.15115
14.402,0.11701
14.403,0.10055
14.404,0.11303
14.405,0.11966
14.406,0.12308
14.407,0.11138
14.408,0.098419
14.409,0.083955
14.41,0.06712
14.411,0.09418
14.412,0.10232
14.413,0.077312
14.414,0.079915
14.415,0.08966
14.416,0.040552
14.417,0.0031831
14.418,0.032501
14.419,0.027447
14.42,0.037784
14.421,0.046873
14.422,0.034565
14.423,0.033444
14.424,0.0029928
14.425,0.0074537
14.426,0.031902
14.427,0.044141
14.428,0.072456
14.429,0.087755
14.43,0.090288
14.431,0.070065
14.432,0.066524
14.433,0.10112
14.434,0.1291
14.435,0.13032
14.436,0.11175
14.437,0.10076
14.438,0.10203
14.439,0.089765
14.44,0.076924
14.441,0.10453
14.442,0.11613
14.443,0.099468
14.444,0.12063
14.445,0.15896
14.446,0.14189
14.447,0.097781
14.448,0.077638
14.449,0.088581
14.45,0.12219
14.451,0.13205
14.452,0.10567
14.453,0.077303
14.454,0.059403
14.455,0.036218
14.456,0.033403
14.457,0.044706
14.458,0.026347
14.459,0.0039171
14.46,0.017734
14.461,0.022651
14.462,0.012417
14.463,0.02022
14.464,0.031436
14.465,0.03468
14.466,0.041719
14.467,0.06042
14.468,0.067207
14.469,0.045821
14.47,0.0223
14.471,0.033068
14.472,0.021421
14.473,0.00031743
14.474,0.0025122
14.475,-0.019813
14.476,-0.056132
14.477,-0.037008
14.478,0.017027
14.479,0.0094858
14.48,-0.0068741
14.481,-0.008574
14.482,-0.023784
14.483,-0.0076765
14.484,-0.010467
14.485,-0.049921
14.486,-0.056736
14.487,-0.059119
14.488,-0.040181
14.489,0.0042797
14.49,0.00046291
14.491,-0.0082018
14.492,-0.0034528
14.493,0.018248
14.494,0.06488
14.495,0.049161
14.496,0.04126
14.497,0.054937
14.498,0.013257
14.499,0.0032969
14.5,0.035346
14.501,0.033112
