ModelYear,Manufacturer,Division,Model,Displacement,Cylinder,FEcity,FEhighway,FEcombined,Guzzler ,AirAspiration1,AirAspiration2,Gears,LockupTorqueConverter,DriveSystem1,DriveSystem2,FuelType,FuelType2,AnnualFuelCost,IntakeValvesPerCyl,ExhaustValvesPerCyl,Class,OilViscosity,StopStartSystem,FErating,CityCO2,HighwayCO2,CombinedCO2
2013,Nissan,NISSAN,VERSA,1.6,4,27,36,30,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,4,5W-30,N,8,329,247,296
2013,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom Coupe,6.7,12,11,19,14,G,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),4050,2,2,4,0W30,N,2,771,474,637
2013,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom Drophead Coupe,6.7,12,11,19,14,G,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),4050,2,2,4,0W30,N,2,771,474,637
2013,Toyota,SCION,tC,2.5,4,23,31,26,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,0W-20,N,7,392,288,345
2013,Toyota,SCION,tC,2.5,4,23,31,26,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,0W-20,N,7,391,289,345
2013,Subaru,Subaru,IMPREZA AWD,2,4,27,36,30,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1800,2,2,4,0W20 GF4,N,8,332,249,295
2013,Subaru,Subaru,IMPREZA AWD,2,4,25,34,28,,NA,Naturally Aspirated,5,N,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),1900,2,2,4,0W20 GF4,N,7,347,262,309
2013,Subaru,Subaru,IMPREZA AWD,2.5,4,19,25,21,,TC,Turbocharged,5,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,4,5W30 GF4,N,5,476,361,424
2013,Subaru,Subaru,IMPREZA AWD,2.5,4,17,23,19,,TC,Turbocharged,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,4,5W30 GF4,N,4,531,392,468
2013,Suzuki,Suzuki,KIZASHI,2.4,4,23,30,26,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,SAE 5W-30 / SL,N,7,385,294,344
2013,Suzuki,Suzuki,KIZASHI,2.4,4,20,29,24,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,4,SAE 5W-30 / SL,N,6,433,301,373
2013,Suzuki,Suzuki,KIZASHI AWD,2.4,4,22,29,25,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2150,2,2,4,SAE 5W-30 / SL,N,6,401,304,357
2013,Suzuki,Suzuki,KIZASHI S,2.4,4,21,31,25,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,4,SAE 5W-30 / SL,N,6,420,290,361
2013,Suzuki,Suzuki,KIZASHI S AWD,2.4,4,23,30,25,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2150,2,2,4,SAE 5W-30 / SL,N,6,392,299,350
2013,Suzuki,Suzuki,SX4 SEDAN,2,4,25,32,28,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,2,2,4,SAE 5W-30 / SL,N,7,351,275,317
2013,Suzuki,Suzuki,SX4 SEDAN,2,4,23,33,26,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,SAE 5W-30 / SL,N,7,385,268,333
2013,Suzuki,Suzuki,SX4 Sport,2,4,23,30,26,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,SAE 5W-30 / SL,N,7,382,298,344
2013,Suzuki,Suzuki,SX4 Sport,2,4,23,32,26,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,SAE 5W-30 / SL,N,7,389,278,339
2013,Toyota,TOYOTA,COROLLA,1.8,4,26,34,29,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,4,0W-20,N,8,344,262,307
2013,Toyota,TOYOTA,COROLLA,1.8,4,27,34,30,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,4,0W-20,N,8,328,259,297
2013,Toyota,TOYOTA,PRIUS c,1.5,4,53,46,50,,NA,Naturally Aspirated,1,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1050,2,2,4,0W-20,N,10,168,192,179
2013,Toyota,TOYOTA,YARIS,1.5,4,30,36,32,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1650,2,2,4,5W-30,N,8,293,249,273
2013,Toyota,TOYOTA,YARIS,1.5,4,30,37,33,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1600,2,2,4,5W-30,N,8,290,237,266
2013,Volkswagen,Volkswagen,BEETLE,2,4,22,30,25,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,4,5W40 VW 50200,N,6,401,291,351
2013,Volkswagen,Volkswagen,BEETLE,2,4,28,40,32,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,4,5W40,N,Mod,362,256,321
2013,Volkswagen,Volkswagen,BEETLE,2,4,27,39,30,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1900,2,2,4,5W40,N,Mod,383,264,335
2013,Volkswagen,Volkswagen,BEETLE,2,4,21,30,24,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,4,5W40 VW 50200,N,6,430,298,371
2013,Volkswagen,Volkswagen,BEETLE,2.5,5,22,29,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,4,10W40 / VW50200,N,6,396,310,358
2013,Volkswagen,Volkswagen,BEETLE,2.5,5,22,31,25,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,2,2,4,10W40 / VW50200,N,6,408,289,354
2013,Volkswagen,Volkswagen,CC,2,4,22,31,25,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,4,5W40 VW 50200,N,6,403,283,349
2013,Volkswagen,Volkswagen,CC,2,4,21,32,25,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,4,5W40 VW 50200,N,6,425,279,360
2013,Volkswagen,Volkswagen,CC,3.6,6,17,27,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2700,2,2,4,5W-40 VW50200,N,5,507,334,429
2013,Volkswagen,Volkswagen,CC 4MOTION,3.6,6,17,25,20,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2,2,4,5W-40 VW50200,N,5,523,351,446
2013,Volkswagen,Volkswagen,GOLF,2,4,29,37,32,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,4,5W40,N,Mod,351,275,318
2013,Volkswagen,Volkswagen,GOLF,2,4,29,39,32,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,4,5W40,N,Mod,357,258,315
2013,Volkswagen,Volkswagen,GOLF,2.5,5,24,31,26,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,10W40 / VW50200,N,7,374,286,334
2013,Volkswagen,Volkswagen,GOLF,2.5,5,23,33,26,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,10W40 / VW50200,N,7,388,271,335
2013,Volkswagen,Volkswagen,Golf R,2,4,19,27,22,,TC,Turbocharged,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2,2,4,5W40,N,5,460,330,401
2013,Volkswagen,Volkswagen,GTI,2,4,24,33,27,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2100,2,2,4,5W40,N,7,379,271,331
2013,Volkswagen,Volkswagen,GTI,2,4,21,31,25,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2,2,4,5W40,N,6,416,287,358
2013,Volkswagen,Volkswagen,Jetta,2,4,24,32,27,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2100,2,2,4,5W40 VW 50200,N,7,372,280,331
2013,Volkswagen,Volkswagen,Jetta,2,4,29,37,32,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,4,5W40,N,Mod,351,275,318
2013,Volkswagen,Volkswagen,Jetta,2,4,23,29,25,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2150,1,1,4,5W40 VW 50200,N,6,381,299,344
2013,Volkswagen,Volkswagen,Jetta,2,4,24,34,28,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,1,1,4,5W40 VW 50200,N,7,361,262,316
2013,Volkswagen,Volkswagen,Jetta,2,4,22,33,26,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2,2,4,5W40 VW 50200,N,7,403,272,344
2013,Volkswagen,Volkswagen,Jetta,2,4,29,39,32,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1800,2,2,4,5W40,N,Mod,357,258,315
2013,Volkswagen,Volkswagen,Jetta,2.5,5,24,31,26,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,10W40 / VW50200,N,7,374,286,334
2013,Volkswagen,Volkswagen,Jetta,2.5,5,23,33,26,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,4,10W40 / VW50200,N,7,388,271,335
2013,Volkswagen,Volkswagen,Jetta Hybrid,1.4,4,42,48,45,,TC,Turbocharged,7,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),1250,2,2,4,5W40 VW 50200,N,10,212,185,200
2013,Volvo,"Volvo Cars of North America, LLC",C30 FWD,2.5,5,21,30,24,,TC,Turbocharged,5,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,4,5W-30,N,6,420,290,362
2013,Volvo,"Volvo Cars of North America, LLC",C30 FWD,2.5,5,21,29,24,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,4,5W-30,N,6,412,298,361
2013,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2.5,5,20,29,23,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2,2,4,5W-30,N,6,435,302,375
2013,Volvo,"Volvo Cars of North America, LLC",S60 AWD,3,6,18,25,21,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,4,5W-30,N,5,488,348,425
2013,Volvo,"Volvo Cars of North America, LLC",S60 FWD,2.5,5,21,30,24,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,4,5W-30,N,6,422,288,362
2013,Honda,Acura,TL 2WD,3.5,6,20,29,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2500,2,2,5,0W-20,N,6,446,305,383
2013,Honda,Acura,TL 4WD,3.7,6,18,26,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,5,0W-20,N,5,484,340,419
2013,Honda,Acura,TL 4WD,3.7,6,17,25,20,,NA,Naturally Aspirated,6,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2,2,5,0W-20,N,5,508,360,441
2013,Audi,Audi,A6,2,4,25,33,28,,TC,Turbocharged,8,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2050,2,2,5,5W40 VW 50200,N,7,360,272,320
2013,Audi,Audi,A6 quattro,2,4,20,30,24,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2400,2,2,5,5W40 VW 50200,N,6,437,297,374
2013,Audi,Audi,A6 quattro,3,6,18,27,22,,SC,Supercharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2600,2,2,5,5W40 VW 50200,N,5,482,326,412
2013,Audi,Audi,A7 quattro,3,6,18,28,21,,SC,Supercharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,5,5W40 VW 50200,Y,5,498,321,418
2013,Audi,Audi,A8,3,6,18,28,21,,SC,Supercharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,5,5W40 VW 50200,Y,5,498,321,418
2013,Audi,Audi,A8,4,8,17,28,21,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2700,2,2,5,5W30 VW 50400 / 50700,Y,5,515,313,424
2013,Audi,Audi,S6,4,8,17,27,20,,TC,Turbocharged,7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2,2,5,5W30 VW 50400 / 50700,N,5,530,330,440
2013,Audi,Audi,S7,4,8,17,27,20,,TC,Turbocharged,7,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2,2,5,5W30 VW 50400 / 50700,N,5,530,330,440
2013,Audi,Audi,S8,4,8,15,26,18,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3150,2,2,5,5W30 VW 50400 / 50700,N,4,597,348,483
2013,Bentley,Bentley Motors Ltd.,Continental Flying Spur,6,12,11,19,14,G,TC,Turbocharged,6,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),4050,2,2,5,5W30 VW 504 00,N,2,787,474,646
2013,Bentley,Bentley Motors Ltd.,Mulsanne,6.8,8,11,18,13,G,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),4400,1,1,5,0W40 / VW50200/VW50500,N,2,840,501,688
2013,BMW,BMW,528i,2,4,24,34,28,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2050,2,2,5,0W30,Y,7,375,260,323
2013,BMW,BMW,528i xDrive,2,4,22,33,26,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2200,2,2,5,0W30,Y,7,397,228,321
2013,BMW,BMW,535i,3,6,20,30,24,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2400,2,2,5,0W30,Y,6,438,294,374
2013,BMW,BMW,535i,3,6,20,30,23,,TC,Turbocharged,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2500,2,2,5,0W30,Y,6,455,299,385
2013,BMW,BMW,535i xDrive,3,6,21,30,24,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2400,2,2,5,0W30,Y,6,425,299,368
2013,BMW,BMW,550i,4.4,8,17,25,20,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2850,2,2,5,0W30,Y,5,537,351,453
2013,BMW,BMW,550i,4.4,8,15,22,17,G,TC,Turbocharged,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3350,2,2,5,0W30,N,4,605,397,511
2013,BMW,BMW,550i xDrive,4.4,8,16,24,19,,TC,Turbocharged,8,Y,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,2,2,5,0W30,N,4,566,367,477
2013,BMW,BMW,ActiveHybrid 5,3,6,23,30,26,,TC,Turbocharged,8,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),2200,2,2,5,0W30,Y,7,390,293,346
2013,BMW,BMW,M5,4.4,8,14,20,16,G,TC,Turbocharged,7,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3550,2,2,5,0W30,Y,3,651,434,554
2013,BMW,BMW,M5,4.4,8,15,22,17,G,TC,Turbocharged,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3350,2,2,5,0W30,Y,4,606,409,517
2013,General Motors,Buick,LACROSSE,2.4,4,25,36,29,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,5,5W30,N,8,357,247,305
2013,General Motors,Buick,LACROSSE,3.6,6,17,27,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,5,5W30,N,5,517,326,431
2013,General Motors,Buick,LACROSSE,3.6,6,17,27,21,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2550,2,2,5,5W30,N,5,515,329,428
2013,General Motors,Buick,LACROSSE AWD,3.6,6,17,25,20,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2650,2,2,5,5W30,N,5,536,350,452
2013,General Motors,Buick,REGAL,2,4,19,27,22,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,5,5W30,N,5,470,331,407
2013,General Motors,Buick,REGAL,2,4,18,29,22,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,5,5W30,N,5,485,311,407
2013,General Motors,Buick,REGAL,2,4,18,29,22,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,5,5W30,N,5,485,311,407
2013,General Motors,Buick,REGAL,2,4,19,27,22,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,5,5W30,N,5,467,330,404
2013,General Motors,Buick,REGAL,2,4,20,32,24,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,5,5W30,N,6,449,281,373
2013,General Motors,Buick,REGAL,2.4,4,25,36,29,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,5,5W30,N,8,357,247,305
2013,General Motors,Buick,REGAL,2.4,4,19,31,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,5,5W30,N,6,455,285,379
2013,General Motors,Buick,REGAL,2.4,4,19,31,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,5,5W30,N,6,455,285,379
2013,General Motors,Cadillac,CTS,3,6,18,27,22,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2400,2,2,5,5W30,N,5,480,323,410
2013,General Motors,Cadillac,CTS,3,6,16,26,19,,NA,Naturally Aspirated,6,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2800,2,2,5,5W30,N,4,559,344,463
2013,General Motors,Cadillac,CTS,3.6,6,18,27,21,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2550,2,2,5,5W30,N,5,502,332,425
2013,General Motors,Cadillac,CTS,6.2,8,12,18,14,G,SC,Supercharged,6,Y,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),4050,1,1,5,5W30,N,2,762,503,645
2013,General Motors,Cadillac,CTS,6.2,8,14,19,16,G,SC,Supercharged,6,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),3550,1,1,5,5W30,N,3,628,469,557
2013,General Motors,Cadillac,CTS AWD,3,6,18,26,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,5,5W30,N,5,506,343,433
2013,General Motors,Cadillac,CTS AWD,3.6,6,18,27,21,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2550,2,2,5,5W30,N,5,499,333,425
2013,General Motors,Chevrolet,CRUZE,1.4,4,26,38,30,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,5,5W30,N,8,344,236,296
2013,General Motors,Chevrolet,CRUZE,1.4,4,26,38,30,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,5,5W30,N,8,340,236,293
2013,General Motors,Chevrolet,CRUZE,1.8,4,22,35,27,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,2,2,5,5W30,N,7,397,254,333
2013,General Motors,Chevrolet,CRUZE,1.8,4,25,36,29,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,5,5W30,N,8,356,243,305
2013,General Motors,Chevrolet,CRUZE ECO,1.4,4,26,39,31,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1700,2,2,5,5W30,N,8,340,230,291
2013,General Motors,Chevrolet,CRUZE ECO,1.4,4,28,42,33,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1600,2,2,5,5W30,N,8,315,211,268
2013,General Motors,Chevrolet,MALIBU,2,4,21,30,24,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,5,5W30,N,6,431,297,371
2013,General Motors,Chevrolet,MALIBU,2.4,4,25,37,29,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1850,2,2,5,5W30,N,8,357,243,305
2013,General Motors,Chevrolet,MALIBU,2.5,4,22,34,26,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2050,2,2,5,5W30,N,7,400,261,338
2013,General Motors,Chevrolet,SONIC 5,1.4,4,27,37,31,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1700,2,2,5,5W30,N,8,326,237,286
2013,General Motors,Chevrolet,SONIC 5,1.4,4,29,40,33,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1600,2,2,5,5W30,N,8,310,223,271
2013,General Motors,Chevrolet,SONIC 5,1.8,4,25,35,28,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,2,2,5,5W30,N,7,362,252,312
2013,General Motors,Chevrolet,SONIC 5,1.8,4,26,35,30,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,5,5W30,N,8,338,255,301
2013,General Motors,Chevrolet,SONIC RS,1.4,4,25,33,28,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,2,2,5,5W30,N,7,359,267,318
2013,General Motors,Chevrolet,SONIC RS,1.4,4,27,34,30,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,2,2,5,5W30,N,8,327,261,298
2013,Chrysler Group LLC,Chrysler,200,2.4,4,21,29,24,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,5,5W-20,N,6,430,310,376
2013,Chrysler Group LLC,Chrysler,200,2.4,4,20,31,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,5,5W-20,N,6,454,291,381
2013,Chrysler Group LLC,Chrysler,200,3.6,6,19,29,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,5,5W-30,N,5,470,307,397
2013,Chrysler Group LLC,Dodge,Avenger,2.4,4,21,29,24,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2200,2,2,5,5W-20,N,6,430,310,376
2013,Chrysler Group LLC,Dodge,Avenger,2.4,4,20,31,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2300,2,2,5,5W-20,N,6,454,291,381
2013,Chrysler Group LLC,Dodge,Avenger,3.6,6,19,29,22,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),2400,2,2,5,5W-30,N,5,470,307,397
2013,Chrysler Group LLC,Dodge,Challenger,3.6,6,18,27,21,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),2550,2,2,5,5W30,N,5,501,331,425
2013,Chrysler Group LLC,Dodge,Challenger,5.7,8,16,25,19,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",GM,Gasoline (Mid Grade Unleaded Recommended),2900,1,1,5,5W-20,N,4,572,360,476
2013,Chrysler Group LLC,Dodge,Challenger,5.7,8,15,23,18,,NA,Naturally Aspirated,6,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3150,1,1,5,0W-40,N,4,590,379,495
2013,Chrysler Group LLC,Dodge,Challenger SRT8,6.4,8,14,23,17,G,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),3350,1,1,5,0W-40,N,4,629,388,520
